, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
10,0.7575632701086502,0.5477085203346439,0.04923520191772279,1.220323708660588,0.03867826042401079,2.3710736160401242,0.15628866649110593,0.8723023399822291,1.6713990865828356,0.0945372188138659,0.3881128924579072,1.7800736439203053,2.5322402517933744,3.2729423419076724,0.3667272855839201,0.4428070261882272,0.1496015322170758,1.3717129900747047,1.5681949500318415,1.6006399523509787
11,0.9381215651250875,0.15619214498101974,-0.06147743003226608,3.303318916822866,0.0005382410567851005,3.1262770226920957,1.2368749818957228,0.06500933897814946,2.8242956343158276,0.9459570378397522,1.4020185165638193,0.9102798282055092,0.7991680829537813,2.072094202181101,0.26003856958043553,1.2308949754470364,0.7669994879115247,0.48315301650121023,1.8144137192763392,1.6882876816713086
12,0.5775324964924351,0.24887724935258504,-0.11119934291885458,2.4804576303864905,3.477796348573888,1.8696621171731944,0.3549781573297562,1.2972217734042593,1.2321884032225174,1.834596716472619,0.4083005945436794,2.978301333754748,2.6073188708947157,3.623513370315601,1.0518682174564724,0.31977293124028544,0.2579844262280967,3.3581083023186804,1.9720273426411874,0.9802823195651095
13,-0.13932332605916964,-0.17485446277606442,0.17208659618989897,1.884689269722166,1.4641274009459313,0.49706512290772265,0.2468129066823357,0.5169685392979372,0.1492283932467383,0.6921383061437214,1.9524041520121265,2.013668299755175,1.8455053211415497,1.3871543172317118,0.2219038573061899,0.01607854736365063,0.9289087281365686,3.547388358422986,0.1821493587833683,1.7535681953157525
14,1.1378802978941918,-0.08689465448004918,-0.13970536182524262,3.734053490731699,0.38877488972110275,0.6383646392500898,0.3184357329481662,1.7816127215036144,2.5664985953557164,0.020259028349794293,0.6443783025297017,2.4312240754035437,0.6735596169561335,1.8663743918868398,1.5148964706940526,0.9201457569853861,1.0950239979587097,2.4414200070422925,2.166979971507421,0.976904524613733
15,0.6785305964636981,0.5443593705300154,-0.2571587601719957,3.1386856352493866,4.17046877437755,1.7401568785012589,0.03966957165796583,1.0786029468257985,0.8225035321404758,0.30724421001726643,2.158158670936328,0.8468939319855351,1.34924608024466,0.2015063829964664,1.4267906772854653,0.8413801520350722,1.0033835926622268,1.0006603736144355,0.28431407973945705,1.4493687395444277
16,0.5144688760772395,0.4987394300679657,-0.22980573840860868,2.507996356066105,2.8421334871959423,1.96599268159193,0.07621510330829956,0.29411210446589187,0.12234490275937293,1.2210244757936228,0.3069173760755467,1.67643413748544,0.8060991432097305,4.830765786584853,2.1831785199369036,1.1074209725101332,0.5550833765255075,1.8974164731042453,1.691201456963058,1.2286748634238045
17,-0.05926487917507431,-0.5098590361818447,-0.47856659957964626,1.749099632983395,2.138932740035789,1.135401798033718,0.8898794180709148,0.9425982320755648,0.3954926205402358,0.7796916600150497,3.0025854379672654,0.9271967587012806,0.5212438488017274,1.6076706248706552,2.0075918048430395,2.0243995866600906,0.7491744540273578,0.1546973032747833,2.7938088379068953,0.19303339222363086
18,0.7920097890608772,-0.7064441675816153,-0.18197424905551873,4.145620581353902,1.6060229150822287,2.4505022042010554,0.7743289006287584,0.5859200600683966,1.5878698537772884,1.378811458465123,2.552939091333156,2.4986128940825867,0.8560848878256252,3.9145853712631977,1.7555211038765246,0.508907382266314,1.474312667280863,0.592195305769517,0.5185010855946514,0.13847438304650878
19,0.2427358847145736,-0.6218340150632466,-0.27148515210012986,2.3043532929919395,3.229459131280513,3.0819962749630077,0.5276431159183244,1.2374033344689148,1.6482259808931006,0.47662838718350753,0.5868515556579768,0.8477653697864284,1.6599138884331315,4.085386009023805,2.17670672238994,0.929598444411792,1.9580307313881777,2.478658530662096,1.3477426637113135,1.5312374720872006
20,0.32654619689413567,0.3529107658052564,-0.4441409079882351,0.5736048307224154,2.0691317308312964,2.824638043419623,0.38919615078602837,0.5721382231912672,0.36891919575356136,0.9016421790894708,2.0958805032654015,0.06998732384158268,1.0266428575405853,2.4596364507974267,1.2310800923292262,1.472192844319038,2.240419449936056,3.084380933643467,2.336006849156944,1.6503255284457163
21,0.7847724169855977,0.5058460638014624,-0.29871231174131163,2.8057119998645184,2.600441621528278,2.4890013605618684,0.8491543480515426,1.9903382799257303,2.4996536292522564,0.6872524107098683,0.9527137549692409,1.1550796163959236,1.591857821564881,4.994820644919388,2.6066968755595172,1.8831404626056243,0.9590794398962076,1.6358518607715173,1.7309626483608536,1.114904298975539
22,0.9170438560338016,0.09815476742477003,-0.34299990695966265,0.1462524768930573,2.684375552861614,2.478138218422951,0.3022219132358055,1.2123065916348803,1.4076127534406773,1.6924889790012492,2.7346353502676077,1.827150011134511,2.3849385061066806,4.41652753598602,2.657971746267511,1.5117919453163209,2.125850536977721,3.5991539656738487,1.2543855009292444,0.6963526224402463
23,0.5960338310926463,0.0738882265075218,-0.16113353066787284,1.0802827945551583,4.451274831932674,3.0496227134460945,0.5275812931389119,1.7210127013819965,0.8862071093962257,0.03918152439970033,1.6572579558143687,1.2492444479840865,2.4468025724678015,1.409714499684724,0.5455606275326291,2.1302776895201982,2.0302408473393525,2.3488988397790607,0.6602288778590525,1.7527275041672161
24,0.4705556681564321,-0.2516983677937684,0.12359725440358449,4.553336899652591,0.9490050607308731,0.4038531100033644,0.34812906690922013,1.4715313076457663,0.32976574569846573,0.041810948118260666,2.885334193990912,0.10492553292429338,1.8521104218793882,2.0269893488296757,2.304171493277092,1.0348203256600523,0.03310896261337748,0.6308150229636758,2.671947436331512,0.9009893506950963
25,1.2112140905691073,-0.20629946008131284,-0.40695386412740076,4.118444024804799,4.800687010184687,2.6506330042811994,0.5429663332755925,1.1113815913666671,2.7443017135119545,0.3437407852903402,1.4771578944421213,1.2040738256428634,0.8560685057445374,2.874129744424929,0.4323504056883104,0.7120270210904954,0.3263418254164314,0.8252047334842515,0.5858532554033629,1.777997339859387
26,0.1864176205300074,-0.473187472660445,-0.03248255495037411,1.352448386300026,1.5427937098161468,3.0169277846651283,0.004515992591881779,2.1209322541279465,2.104751735866972,0.4660161113280175,1.3479381345218497,1.7303524621300534,0.08481850803149593,1.7834714906496585,1.8099145449233958,1.679450489496473,1.4650694517221228,1.054311616785052,1.3169850662221112,1.764896082673701
27,0.7524348745109031,-0.5664668227558045,-0.21867334568906366,0.06951349275695211,3.2348366633640633,2.9760681140282395,1.3338940170028422,1.8148299443913078,2.5462452837104226,0.9197604394676043,2.947858313700879,0.27647047680589676,1.4989059380186425,1.5025534126440088,2.7252842073877575,1.0654489599668846,0.006560017581981381,2.2970154617553415,0.23765284837647654,1.6094424236010896
28,1.1430727988281926,0.5339405870178082,-0.5077762270950953,4.765041243506561,4.18974272028675,2.888464244130881,0.6332181114179698,0.21733716003737288,0.19563199559606037,1.6984264777780618,3.1915025985986545,1.3622342117726989,0.4111725942255507,1.559358642539036,2.7047706121136295,1.3338958040954023,0.9349056479070906,1.8824258736187578,2.478752005370935,1.3425114499205966
29,0.6027879531504545,-0.447209290757023,0.07670142938529456,3.927641123035799,1.2205108999189669,1.6127077545356443,0.4165233971609958,0.6216768040441212,1.81568415373706,1.4773521393748947,2.1482050878480203,3.0309192000972196,0.8199485401743303,1.6907794900970892,0.7957037800874442,0.7466448428063295,1.9426589901836409,3.304629479117058,2.7138032140736534,1.069178637789015
30,0.6024144041214381,-0.5984258758082914,-0.46128592567428595,0.795521661177179,2.2161036678398958,0.8687547300842189,1.2123115616539861,0.5397562705401286,1.6434070504291989,1.81912636351168,0.6981181424588897,0.3408221435836223,1.987485978316353,2.629902964456208,0.10037502019758036,1.3466831470255336,1.8224222527496852,0.7398269139612268,2.7413431797262864,0.9555761425937449
31,0.7127986399706833,0.41033243393050123,-0.23198253867087548,2.2874647488833024,4.035955104165299,2.636847374681154,0.42442755916369046,2.222621333781737,1.2196443719393115,0.5206265933740709,1.502170706120984,1.7418250976665004,2.076541571762108,1.6268249238118948,1.8895485648560906,1.9843366796182207,2.0462291051362023,1.1982955373385782,2.32003888733154,0.9904539848344975
32,1.1377496108732186,0.5215740427555033,0.14738199718928802,3.8380334608384574,2.5986746811280326,2.1887499870693463,0.31122581733377985,1.8617493621652288,1.0489641101577203,0.23589112336385315,1.0234722915419612,2.296688950672213,0.4179743501871928,0.7747364787526256,1.642020888070322,2.322195713797488,2.0961778661163506,1.7963935332477212,1.2578974777235,0.8129134259329077
33,1.1039429336435123,0.5228481993442662,-0.01556988147292293,2.588122770435813,4.096772358428139,0.6913015371561746,1.060662501508436,0.09416429295322594,1.5011121311277984,0.6165470115208739,1.9561517487092999,0.5280281514992555,2.638419015321164,1.0825247141218912,1.700380968614361,0.6878921038020154,1.9226239289524938,2.3867256947563074,2.0853414920395323,0.37807945758567807
34,0.956738386928056,-0.39501212029025945,-0.4536078944436367,2.299594344240479,4.814790741712075,0.899707264689498,0.46017908622767634,1.0707970062974437,0.626093477676608,1.4807260403689682,1.4657104060453332,2.977692993714497,2.0491168090955942,0.5468942335065541,2.771546381391648,1.8336982674814357,0.3359773290254101,1.8794521296403806,1.8698179097714067,0.77908715940464
35,0.545302816903752,-0.7290538567674641,-0.08863142013802527,4.516862391199096,3.1815315128032955,2.1864337900779707,1.3192923876407308,1.4090235449158766,1.9178064274962519,0.6600749308020003,1.6437742441997336,1.2858716848360057,2.0967227676075066,0.5349162737424967,2.556005234172132,1.119223654314317,0.3732287874186849,3.230274764697116,1.9712515781122715,1.772886709767856
36,0.7942753454108454,0.5043870730559892,-0.4626032026248329,0.1303928119393184,1.3199279662307137,1.4676860454394995,0.4550182208992,0.9478131226419735,0.9254357504556269,2.03975814212081,0.9490681079900708,0.9735205836761028,2.455547838559692,3.6750270390247146,2.03625155474593,0.7117623528538255,0.34001781550700133,2.71773615137308,0.09921283615171139,1.8040242981357726
37,0.6597256847865289,-0.30740250954891013,-0.19605816063080683,1.5068582068142309,3.124786827013183,1.827810357264959,1.1116291444055384,1.4329540269974612,0.9605828100005249,0.19494225401926232,2.652455386301635,0.9900260846975124,1.216470680844156,2.9019414691060104,0.03432900698151896,1.0825289623391934,0.6972665339480869,2.5409213192219515,1.3797708874384218,0.31642719046751566
38,0.9978917046434156,-0.46735166745876877,0.16667723649926702,1.4543742507138588,0.40491890653492185,2.5549699412779314,1.174504437040636,2.239073598824419,0.6410365901613255,0.4613952058624853,0.947873568483513,2.8319383206104214,2.5475709105468054,2.7527201590209227,1.1055072382317757,1.9633843251161713,0.41696032928410753,3.4517619172191827,1.355338809511282,1.4879882957958197
39,0.20818905912175864,0.20478481946249327,0.12684037796993586,4.000343601068623,4.199969892692691,1.7998144205842512,1.1772325193813453,1.2910512471409874,0.9493478712396604,1.437569312153998,2.841514179674306,2.4742556751418423,1.4135607972326103,3.9440102750829626,2.3444745341540765,1.3079829494857833,1.996547606014243,0.5164353416533557,0.12837975908781618,0.43199855719193025
40,0.16986429416944612,-0.034017342665892514,0.0064099381393826205,1.2926631592380355,2.6020716216951962,2.0938474145980432,0.8227543368430039,1.95786413382641,0.7811823655315947,0.2102308099895205,0.7634138723886542,1.6779226676281243,0.8957270876332926,4.2960931828512985,1.0597504132132716,1.291347859973644,1.4690157618171145,0.8096563427223389,1.0639782260544755,1.2827459343815242
41,0.9609128546293385,-0.6508818933948791,0.10364269874094867,0.14421142686406516,2.915565866322263,0.3133866390847909,1.3702766897421037,2.1101048352603056,1.301501884095239,1.193887678709647,0.30241299446466413,1.145533205426321,1.7151122485015995,4.617929994439496,0.6167706258336992,0.8204380536780852,1.1425024749728572,0.3430000572045706,2.814517526495812,0.9752099093783672
42,0.8567782920094659,-0.3124363489512686,-0.09648646234491293,2.712516996434632,2.688403583593103,0.11670615143901526,0.5022195955725663,0.4985622683374249,0.015252164527366996,1.096649423251774,2.996418942727343,0.3721064846179885,2.146089316562781,2.328856970377692,2.127612848097454,0.3349229864696719,2.1463454225045373,1.3594387558759222,1.4283031891436275,0.7081213202498214
43,0.948507633009478,-0.3453282017863568,0.18088943099551014,4.44565281749765,0.19026766805710027,1.9051518030320143,0.6488397877413666,0.007458031342407471,0.009748108549734846,1.9190210646966985,0.11225634703499844,2.736437669081938,1.0834873486156884,3.2533742863750312,1.8164890858207514,2.383121558693595,1.0525180492228068,1.7721288372270627,0.521639002513741,1.5611913183392296
44,1.0340505534072242,-0.8700281137939144,-0.46409861318937096,3.855862068600842,2.1097882147374887,0.5997231555823153,0.19646050178715094,2.0135528199622397,0.16722966545543339,1.6941062549748533,1.0087046586387112,1.6245981968956495,0.34750241994858583,2.1693872296584833,2.37262247495038,1.6251492415345226,0.9857808506094843,2.5220241058573434,0.02537943187587599,1.4279117692786283
45,0.6593184598609803,0.054308783537245,-0.021838604866331268,2.5160284583631256,1.0398797276736629,3.186401962725891,0.04429725237655806,1.4586474040700745,0.37425218175217334,0.5702375106862152,1.3133890931662227,2.9564767317390497,1.6830350783601054,0.43580977824502765,1.4857747911709165,0.46699888612166535,1.490750742458604,1.9013233656780018,2.506399336722995,0.956084446345478
46,0.3150320137129571,-0.7875418526010707,0.13612364735625282,4.065356000600745,1.1728061042734947,1.8419874952418025,0.383828827627557,0.011145526084667453,2.9339984946777222,2.1280683997033965,2.349267165895014,0.9023374082321263,1.8410212525051695,3.740190924881172,2.729827065824763,1.7854596974386279,1.0926939920672025,1.3607823608266965,2.468410628594355,1.2308073115899796
47,0.5414849370758583,-0.8101248362407053,-0.0832270598309704,0.3974995298528889,2.033150004856445,0.9648646787431064,0.17669970846409278,1.6627258777393126,0.7709896790466787,1.6198705108897316,2.257644631831457,1.0050357231159652,2.332650849183652,1.6519999555661113,0.36117714201730844,0.8892202067247011,0.9947932626613166,2.3170778374294625,2.075999407724362,1.4981341172961302
48,0.8058211817496618,-0.08863493656001387,0.060015862711893186,4.831845869468296,4.8286685116520065,2.9790104833632847,1.3259495688038476,0.6780283807930416,2.091765979461469,0.5049124399440543,2.687722091782126,2.91290304002289,1.2712300194690762,3.751813213184523,1.0997863952691,1.8781253241890512,0.462126169381538,1.7092428240989892,1.5585040934246042,0.5939527933529715
49,0.6518444348311928,0.3539677708419371,0.008815877310839215,4.518741329489872,4.701403287146391,0.11993873854460159,1.050528696312166,0.552270800235194,2.5159076987485856,0.7816523612121534,2.571854870450464,1.7034563115562111,2.654783506674907,3.201197698171303,2.5179546293724266,1.8704148541735428,0.594742253084705,2.028366111159529,1.7611026240099783,1.1237571135860602
50,-0.19424465425073598,0.0858511906341003,-0.2729061905469861,1.0305391430493676,1.5362312678344818,0.6230626630181048,0.6262417334428567,0.8824092016661009,1.746801442760001,1.377624062304662,2.36682609750542,2.1718164831890165,1.428817250207043,4.757679019189895,2.7408229358545295,1.757497551071692,1.7640159687601717,0.35387915096945033,2.244777896676428,1.00053742724531
51,0.8094485902356138,0.13964022151651334,0.0801232466787195,4.2170466017986525,1.5287652648488308,1.0350612293592418,0.9014737263948096,1.2287979709515988,2.4319874075233963,1.946451493008184,1.9052627938549753,2.3517271033623417,1.7477273696695959,2.3273868861410865,0.7602088259606102,1.3151281478496393,1.7689194493115143,2.963607791394101,1.7333777634913565,1.4477894966377054
52,-0.08707635331331684,-0.38121715164176984,-0.05959175851677695,1.2162950708549183,4.371782805982978,2.926077380819813,1.3220818797193323,0.1284293544132722,2.3560567395675514,0.13629465085603648,0.5543255649118842,0.6194282122911451,0.28313236051578533,4.386450160233631,2.632786527976655,1.3004750460476089,1.5897171443901228,1.4418643346800069,2.0792613174520045,1.3575120420316429
53,0.5122713074185009,-0.35338651594450377,-0.39090383655305194,2.8440835563646374,3.2793939165816197,1.8651647582543587,1.0498800019177041,0.7939334747395067,1.6417477690496802,1.4342128085541102,0.6292617804469659,0.35265636698222624,0.5022499822612,0.7769589342657507,0.6710920227981043,1.4296420343469898,0.574388996726393,2.3821330490611987,0.12152118195573061,1.7154354702243018
54,-0.03915490482790204,-0.7801214995834631,-0.17193803599418556,3.374693702299972,0.8857337991755331,0.26638310103465956,0.7700700524613949,1.0830459360670974,2.670410233627589,2.0976649844783326,1.1653609559795322,1.4572824857739324,2.195333675943219,0.8319048296242348,1.2624468275449,1.0477163506466942,0.3059763157286669,1.403090416921132,1.3808989588364868,1.8400035397850796
55,0.8389595725202156,-0.36123923767960897,0.14160323238666173,3.6024352224577156,4.034780889914087,2.7312042260908744,0.5106314117682279,1.2343429106027728,2.3211026660665746,1.4555812446818324,0.6814774409564162,0.2006347337174343,2.039330278814944,1.0276018583680497,1.423773333726826,0.4611907092249223,1.102868686375757,3.1331253844296043,2.4478046154913367,1.2770181515393126
56,-0.17281451855912575,-0.6582928068915912,0.17106247682158793,4.235531306191552,0.4785037011509258,2.875546646158476,1.068351003354918,0.5674752233521236,2.6580836418616665,0.37267063395593036,0.480730112659447,2.1719935736170646,0.7582972258806934,2.9804164624076845,1.6960285073075745,0.06961301341809391,0.6194030843450082,1.9591497527401076,0.8948340522419225,1.0428009154824518
57,0.9152763939562861,-0.31580819756462264,-0.2958175836417001,4.025996142695486,0.45918750465319896,0.9113595602642242,1.195205216305601,1.8803596534682276,0.17801121397846953,0.5307739914068096,1.6326957522338437,2.2478512492704237,1.5819771711396329,2.916577804021,0.5006696611940131,0.922176187335399,0.1917052970885594,0.15741021501475894,0.30611228385922457,0.00988960334357644
58,0.33761380872868063,0.3336789935501323,-0.3607151056960175,3.842699077025647,0.059629318210798254,3.296297338262782,0.15178328930589824,1.3143042067770299,2.7048918032825293,1.0098505837175906,2.0871502679714604,0.16265101990227773,1.2459002988166261,2.914229401751106,2.2689127166356844,1.9922055533202137,1.5067269121393148,0.3224829905521764,2.8054661301478627,0.18156571958762374
59,1.0636571463034707,0.26254722663263963,-0.4515133612416625,3.787976842571471,0.7051504876726118,0.055078112783409475,1.289219107818284,0.4571745943340328,2.199734670192303,1.5261040589510795,0.6871286535798284,0.3229580035421708,2.2159919613107735,0.4183252946994176,0.7963246012099541,2.08161295364998,0.275159544869882,0.11669769862604866,0.7795826338740361,0.6879739489309298
60,0.7143444245779937,0.21550237759119217,-0.5030034914818372,0.3281590482879334,3.321969422928371,1.9549732723589883,1.2565318131628336,0.21754526215279688,1.3967244167092354,0.3601986725454546,1.9569191031315287,0.6172643771027865,2.0006308363020024,2.406423726539315,1.1405193744061122,1.6168891118488402,0.8990233445622805,1.4653478389046555,1.5941253293187791,1.4767365185955366
61,0.7864808955366903,0.5367476606716775,-0.33387135205271246,0.5565982304777258,2.8741633118503485,0.8463646737168952,0.5377669739494693,1.0088712277621195,2.9149485900254626,1.028547222885802,1.579683684724354,0.0792507184794778,2.547584517954956,0.4901418364670712,2.547725018049309,1.8402627534308251,1.3022211846754526,0.49043081661042753,1.5278339505734162,1.6339108974450551
62,0.294110745516835,-0.5161716091209667,0.05811622347580314,2.544154985253494,3.365898735370059,1.941018868464905,1.0670974854891857,2.080295819561948,2.895295263412267,2.1693006333974156,3.0909404342886475,0.5710448868498214,2.1702250194346924,1.5821102112068786,0.14132040040595564,1.815826575499109,0.040594029978749585,0.3834944280809055,0.11948029744044927,1.5394549668378001
63,0.1901440524412815,-0.8949861090309601,0.07570472532317363,0.15922491058243415,1.6647011137639152,1.6429744276942153,0.5600912032618028,1.1340361030371722,1.6762893178981502,0.17446189741364757,0.7296795569570613,3.0307551894297666,1.9937580936420523,1.9854040735610823,1.0745035201520967,0.6678517841444835,0.6836650882617631,1.0685962959227386,1.3677116234881104,0.571636589624037
64,0.5709323085775132,0.05557194950880162,-0.3412342221523423,4.472777301546919,4.12431783451377,1.6933569130445918,0.7351963605031766,2.1366151797290174,2.26258119663589,1.448045459749747,1.8675797948778672,1.168393268315845,1.6862008632133623,2.2956868130969714,1.284092161462976,0.6392961589206483,0.5530234971256329,1.1839442874952486,2.2530590336365908,0.5277516057539575
65,-0.21049776660615543,0.36151292049840644,0.11250814789848251,2.0303803245224072,4.288685098636064,0.02915952903427506,0.6955437665831161,0.018851210794191657,2.7972590512527815,0.9985445634310584,2.1090868805639165,0.7622585265166878,1.35396147294206,2.179187463444301,2.559724119946795,0.9803027391709825,2.179507367662276,0.28724889832864264,1.1642707702540795,0.9972115322339961
66,0.0381326337207952,0.17837329625631626,-0.052632001791258876,4.419471301794722,0.8442529514834647,0.11551468384475226,1.379381091904324,0.0867559024503697,1.302253477014673,0.2294804867481658,2.0491588499271853,1.4501016986503263,1.9163070010203125,0.37593407794900946,0.9319953045701465,1.2206905542424844,0.00850369536662493,2.4352525663487437,0.20184664124661547,1.5089537166435303
67,-0.09878541068816615,-0.16330080344206943,0.12047831172346057,3.1065391667405495,2.8169683590881167,0.0317699839999778,0.20585819375888117,1.8165737060889802,1.2988810714993533,1.8419558094354707,1.2648428276131252,1.3988062414773943,1.0553728902653194,4.584718222273013,2.397177978915513,1.1131588413055058,0.10885642855652503,1.5877003032444679,0.9733038801935973,0.4690309166735386
68,0.4033272902233006,0.3462441594443364,-0.36756899166870194,1.8782960103088593,0.21764894171448826,2.208264413163995,0.05398663572396074,1.305736482282615,0.8136463848319677,1.480926387912669,2.019019846252111,1.4152639787092332,0.012535224540324841,1.8488468942978076,2.2978264118988765,0.5199160536993181,0.7246677294185516,0.12379151981367,0.02747474994586165,0.9152983217412755
69,-0.16777014785885355,0.420663072552649,-0.13696856478020458,2.1732642546227874,2.292966584156517,2.0318469404464854,0.6799137100220572,1.5709495382981336,1.87445585215649,0.5326774795557014,0.8793169913811165,2.761294866693368,1.5344910573443413,1.1316517038774139,0.9352098932923031,0.7957401414737767,1.1872171305048969,2.302244264177331,0.6379903056945,0.49433266360286443
70,0.024437981017111643,0.18265951134991898,-0.4642710724763432,0.16643942919733717,0.5741147751273262,3.041692080590862,0.47590490715194306,1.3205118370312794,0.2942661906953956,0.06647524290239197,0.1167488081345329,0.5085054474607645,1.7711116605800654,4.105480315509502,0.023197040282118365,1.2154648985133467,1.2294513828172453,0.8732676939876005,2.3823012600580986,0.7047936290111898
71,0.9993038782463034,-0.8049237061009771,-0.1427543785517048,1.1756414135613245,1.2113362650893877,1.4400711507711648,0.6559720588851915,0.8748672239486284,0.15508426198913305,0.4361718842003759,2.9773686726855115,1.660739857117711,2.3535230922795116,2.32410409081572,1.900036517725421,1.9338233227980839,1.666754860017033,3.422991881805673,2.0180926437876723,0.06284927269023993
72,0.5819787792651445,-0.5696520646467568,0.03301511723171913,4.8257277815294914,0.16589344869787317,2.8836407897167673,1.3985934059119285,1.5183879599897387,1.2128345995348382,0.36807987300224937,1.7761234066472245,0.13076874386421772,1.1171935377102036,0.2123215439405618,2.034418757266658,1.3921835986449067,0.2719883676069151,0.01695683264745505,0.347471245921546,1.7339224175048509
73,0.8045635604112759,-0.04135302507395533,0.17409918045870698,1.132241871358882,1.0895242382018095,1.2000613460577545,0.40333096682218644,1.2106389408284957,1.4525946192622952,0.1572674839711217,1.2513373185951544,2.88199544247776,1.2805131310389675,0.012082135871269162,1.1420838091450118,0.16467538706801224,1.3004079334150516,1.104666586007071,1.4876666366968205,0.5699341459931759
74,0.6627011583148709,-0.47825694585210016,-0.196962371403743,2.6960067271942716,2.8597797956050104,2.7074868411639956,0.4993696982092944,1.661354496230942,1.6598081773643436,0.9896745773830504,2.7802922170483844,0.41105933042964155,0.8720456166396722,2.8386117866646665,0.045093791125616706,1.9556685967359506,0.617512903907884,0.15629520693047622,1.9733361150448154,0.05299528927311425
75,1.046530563947507,-0.7937913672163188,-0.45147300378284705,0.6884499272733157,1.2683747554673597,0.3608599348373031,0.20826802534787553,1.850670512804434,0.2566521355991729,0.046286056979190075,0.6436906550268349,0.8328445768344824,1.4148139728838927,4.915038573186717,2.3313734159275494,1.1061653720574909,1.8018397978192073,2.693126115836097,2.400750391177535,1.4262960772128044
